CoID,Date,CostCtr,   Ces   ,  Stops  ,  GP Dollars  
HJL,5/2/2019,5110,"7,461",32,"43,903"
HJL,5/2/2019,5120,"10,331",101,"52,173"
HJL,5/2/2019,5130,"3,444",79,"23,349"
HJL,5/2/2019,5200,"7,461",63,"43,426"
HJL,5/2/2019,5150,"1,510",78,"9,501"
HJL,5/3/2019,5110,"6,284",31,"36,975"
HJL,5/3/2019,5120,"8,701",100,"43,939"
HJL,5/3/2019,5130,"2,900",78,"19,664"
HJL,5/3/2019,5200,"6,284",62,"36,573"
HJL,5/3/2019,5150,"1,272",78,"8,001"
HJL,5/6/2019,5110,"4,301",30,"25,307"
HJL,5/6/2019,5120,"5,955",94,"30,074"
HJL,5/6/2019,5130,"1,985",74,"13,459"
HJL,5/6/2019,5200,"4,301",59,"25,032"
HJL,5/6/2019,5150,871,74,"5,476"
HJL,5/7/2019,5110,"5,538",31,"32,585"
HJL,5/7/2019,5120,"7,668",100,"38,722"
HJL,5/7/2019,5130,"2,556",78,"17,329"
HJL,5/7/2019,5200,"5,538",62,"32,230"
HJL,5/7/2019,5150,"1,121",76,"7,051"
HJL,5/8/2019,5110,"5,168",31,"30,406"
HJL,5/8/2019,5120,"7,155",98,"36,133"
HJL,5/8/2019,5130,"2,385",76,"16,170"
HJL,5/8/2019,5200,"5,168",62,"30,075"
HJL,5/8/2019,5150,"1,046",76,"6,580"
HJL,5/9/2019,5110,"6,590",32,"38,774"
HJL,5/9/2019,5120,"9,124",101,"46,077"
HJL,5/9/2019,5130,"3,041",79,"20,621"
HJL,5/9/2019,5200,"6,590",63,"38,352"
HJL,5/9/2019,5150,"1,334",78,"8,391"
HJL,5/10/2019,5110,"5,293",31,"31,145"
HJL,5/10/2019,5120,"7,329",100,"37,011"
HJL,5/10/2019,5130,"2,443",78,"16,563"
HJL,5/10/2019,5200,"5,293",62,"30,806"
HJL,5/10/2019,5150,"1,071",78,"6,740"
HJL,5/13/2019,5110,"4,981",30,"29,307"
HJL,5/13/2019,5120,"6,897",94,"34,828"
HJL,5/13/2019,5130,"2,299",74,"15,586"
HJL,5/13/2019,5200,"4,981",59,"28,989"
HJL,5/13/2019,5150,"1,008",74,"6,342"
HJL,5/14/2019,5110,"5,883",31,"34,615"
HJL,5/14/2019,5120,"8,146",100,"41,135"
HJL,5/14/2019,5130,"2,715",78,"18,409"
HJL,5/14/2019,5200,"5,883",62,"34,239"
HJL,5/14/2019,5150,"1,191",76,"7,491"
HJL,5/15/2019,5110,"5,273",31,"31,026"
HJL,5/15/2019,5120,"7,301",98,"36,870"
HJL,5/15/2019,5130,"2,434",76,"16,500"
HJL,5/15/2019,5200,"5,273",62,"30,689"
HJL,5/15/2019,5150,"1,067",76,"6,714"
HJL,5/16/2019,5110,"6,943",32,"40,855"
HJL,5/16/2019,5120,"9,614",101,"48,551"
HJL,5/16/2019,5130,"3,205",79,"21,728"
HJL,5/16/2019,5200,"6,943",63,"40,411"
HJL,5/16/2019,5150,"1,406",78,"8,841"
HJL,5/17/2019,5110,"5,763",31,"33,908"
HJL,5/17/2019,5120,"7,979",100,"40,295"
HJL,5/17/2019,5130,"2,660",78,"18,033"
HJL,5/17/2019,5200,"5,763",62,"33,539"
HJL,5/17/2019,5150,"1,167",78,"7,338"
HJL,5/20/2019,5110,"6,832",30,"40,198"
HJL,5/20/2019,5120,"9,459",94,"47,770"
HJL,5/20/2019,5130,"3,153",74,"21,378"
HJL,5/20/2019,5200,"6,832",59,"39,761"
HJL,5/20/2019,5150,"1,383",74,"8,699"
HJL,5/21/2019,5110,"7,733",31,"45,503"
HJL,5/21/2019,5120,"10,708",100,"54,074"
HJL,5/21/2019,5130,"3,569",78,"24,199"
HJL,5/21/2019,5200,"7,733",62,"45,008"
HJL,5/21/2019,5150,"1,565",76,"9,847"
HJL,5/22/2019,5110,"6,495",31,"38,215"
HJL,5/22/2019,5120,"8,993",98,"45,413"
HJL,5/22/2019,5130,"2,998",76,"20,324"
HJL,5/22/2019,5200,"6,495",62,"37,799"
HJL,5/22/2019,5150,"1,315",76,"8,270"
HJL,5/23/2019,5110,"8,180",32,"48,130"
HJL,5/23/2019,5120,"11,326",101,"57,196"
HJL,5/23/2019,5130,"3,775",79,"25,597"
HJL,5/23/2019,5200,"8,180",63,"47,607"
HJL,5/23/2019,5150,"1,656",78,"10,415"
HJL,5/24/2019,5110,"7,363",31,"43,324"
HJL,5/24/2019,5120,"10,195",100,"51,484"
HJL,5/24/2019,5130,"3,398",78,"23,040"
HJL,5/24/2019,5200,"7,363",62,"42,852"
HJL,5/24/2019,5150,"1,490",78,"9,375"
HJL,5/28/2019,5110,"6,501",31,"38,251"
HJL,5/28/2019,5120,"9,001",100,"45,456"
HJL,5/28/2019,5130,"3,000",78,"20,343"
HJL,5/28/2019,5200,"6,501",62,"37,835"
HJL,5/28/2019,5150,"1,316",76,"8,277"
HJL,5/29/2019,5110,"4,936",31,"29,041"
HJL,5/29/2019,5120,"6,834",98,"34,511"
HJL,5/29/2019,5130,"2,278",76,"15,444"
HJL,5/29/2019,5200,"4,936",62,"28,725"
HJL,5/29/2019,5150,999,76,"6,284"
HJL,5/30/2019,5110,"5,851",32,"34,429"
HJL,5/30/2019,5120,"8,102",101,"40,914"
HJL,5/30/2019,5130,"2,701",79,"18,310"
HJL,5/30/2019,5200,"5,851",63,"34,054"
HJL,5/30/2019,5150,"1,184",78,"7,450"
HJL,5/31/2019,5110,"5,543",31,"32,618"
HJL,5/31/2019,5120,"7,676",100,"38,762"
HJL,5/31/2019,5130,"2,559",78,"17,347"
HJL,5/31/2019,5200,"5,543",62,"32,263"
HJL,5/31/2019,5150,"1,122",78,"7,058"
HJL,6/3/2019,5110,"4,635",30,"27,272"
HJL,6/3/2019,5120,"6,418",94,"32,409"
HJL,6/3/2019,5130,"2,139",74,"14,504"
HJL,6/3/2019,5200,"4,635",59,"26,975"
HJL,6/3/2019,5150,938,74,"5,902"
HJL,6/4/2019,5110,"5,822",32,"34,254"
HJL,6/4/2019,5120,"8,061",105,"40,706"
HJL,6/4/2019,5130,"2,687",81,"18,217"
HJL,6/4/2019,5200,"5,822",66,"33,881"
HJL,6/4/2019,5150,"1,178",80,"7,412"
HJL,6/5/2019,5110,"5,328",32,"31,347"
HJL,6/5/2019,5120,"7,377",105,"37,252"
HJL,6/5/2019,5130,"2,459",81,"16,671"
HJL,6/5/2019,5200,"5,328",66,"31,006"
HJL,6/5/2019,5150,"1,078",81,"6,783"
HJL,6/6/2019,5110,"6,636",32,"39,048"
HJL,6/6/2019,5120,"9,189",102,"46,403"
HJL,6/6/2019,5130,"3,063",79,"20,767"
HJL,6/6/2019,5200,"6,636",65,"38,623"
HJL,6/6/2019,5150,"1,343",79,"8,450"
HJL,6/7/2019,5110,"6,014",32,"35,386"
HJL,6/7/2019,5120,"8,327",103,"42,051"
HJL,6/7/2019,5130,"2,776",80,"18,819"
HJL,6/7/2019,5200,"6,014",65,"35,001"
HJL,6/7/2019,5150,"1,217",80,"7,657"
HJL,6/10/2019,5110,"5,137",30,"30,228"
HJL,6/10/2019,5120,"7,113",94,"35,922"
HJL,6/10/2019,5130,"2,371",74,"16,076"
HJL,6/10/2019,5200,"5,137",59,"29,899"
HJL,6/10/2019,5150,"1,040",74,"6,541"
HJL,6/11/2019,5110,"5,472",32,"32,196"
HJL,6/11/2019,5120,"7,576",105,"38,260"
HJL,6/11/2019,5130,"2,525",81,"17,122"
HJL,6/11/2019,5200,"5,472",66,"31,846"
HJL,6/11/2019,5150,"1,108",80,"6,967"
HJL,6/12/2019,5110,"4,982",32,"29,314"
HJL,6/12/2019,5120,"6,898",105,"34,836"
HJL,6/12/2019,5130,"2,299",81,"15,590"
HJL,6/12/2019,5200,"4,982",66,"28,995"
HJL,6/12/2019,5150,"1,009",81,"6,343"
HJL,6/13/2019,5110,"6,369",32,"37,474"
HJL,6/13/2019,5120,"8,818",102,"44,533"
HJL,6/13/2019,5130,"2,939",79,"19,929"
HJL,6/13/2019,5200,"6,369",65,"37,066"
HJL,6/13/2019,5150,"1,289",79,"8,109"
HJL,6/14/2019,5110,"6,119",32,"36,002"
HJL,6/14/2019,5120,"8,472",103,"42,783"
HJL,6/14/2019,5130,"2,824",80,"19,146"
HJL,6/14/2019,5200,"6,119",65,"35,610"
HJL,6/14/2019,5150,"1,239",80,"7,791"
HJL,6/17/2019,5110,"4,573",30,"26,910"
HJL,6/17/2019,5120,"6,333",94,"31,979"
HJL,6/17/2019,5130,"2,111",74,"14,311"
HJL,6/17/2019,5200,"4,573",59,"26,618"
HJL,6/17/2019,5150,926,74,"5,823"
HJL,6/18/2019,5110,"5,724",32,"33,679"
HJL,6/18/2019,5120,"7,925",105,"40,023"
HJL,6/18/2019,5130,"2,642",81,"17,911"
HJL,6/18/2019,5200,"5,724",66,"33,313"
HJL,6/18/2019,5150,"1,159",80,"7,288"
HJL,6/19/2019,5110,"5,749",32,"33,828"
HJL,6/19/2019,5120,"7,960",105,"40,200"
HJL,6/19/2019,5130,"2,653",81,"17,990"
HJL,6/19/2019,5200,"5,749",66,"33,460"
HJL,6/19/2019,5150,"1,164",81,"7,320"
HJL,6/20/2019,5110,"7,218",32,"42,473"
HJL,6/20/2019,5120,"9,995",102,"50,473"
HJL,6/20/2019,5130,"3,332",79,"22,588"
HJL,6/20/2019,5200,"7,218",65,"42,011"
HJL,6/20/2019,5150,"1,461",79,"9,191"
HJL,6/21/2019,5110,"6,405",32,"37,689"
HJL,6/21/2019,5120,"8,869",103,"44,788"
HJL,6/21/2019,5130,"2,956",80,"20,044"
HJL,6/21/2019,5200,"6,405",65,"37,279"
HJL,6/21/2019,5150,"1,297",80,"8,156"
HJL,6/24/2019,5110,"6,501",30,"38,249"
HJL,6/24/2019,5120,"9,001",94,"45,454"
HJL,6/24/2019,5130,"3,000",74,"20,342"
HJL,6/24/2019,5200,"6,501",59,"37,833"
HJL,6/24/2019,5150,"1,316",74,"8,277"
HJL,6/25/2019,5110,"7,759",32,"45,655"
HJL,6/25/2019,5120,"10,744",105,"54,255"
HJL,6/25/2019,5130,"3,581",81,"24,281"
HJL,6/25/2019,5200,"7,759",66,"45,159"
HJL,6/25/2019,5150,"1,571",80,"9,880"
HJL,6/26/2019,5110,"6,368",32,"37,469"
HJL,6/26/2019,5120,"8,817",105,"44,526"
HJL,6/26/2019,5130,"2,939",81,"19,927"
HJL,6/26/2019,5200,"6,368",66,"37,061"
HJL,6/26/2019,5150,"1,289",81,"8,108"
HJL,6/27/2019,5110,"8,684",32,"51,098"
HJL,6/27/2019,5120,"12,024",102,"60,723"
HJL,6/27/2019,5130,"4,008",79,"27,175"
HJL,6/27/2019,5200,"8,684",65,"50,542"
HJL,6/27/2019,5150,"1,758",79,"11,058"
HJL,6/28/2019,5110,"8,467",32,"49,819"
HJL,6/28/2019,5120,"11,723",103,"59,203"
HJL,6/28/2019,5130,"3,908",80,"26,495"
HJL,6/28/2019,5200,"8,467",65,"49,277"
HJL,6/28/2019,5150,"1,714",80,"10,781"
HJL,7/1/2019,5110,"7,417",30,"43,642"
HJL,7/1/2019,5120,"10,270",94,"51,863"
HJL,7/1/2019,5130,"3,423",74,"23,210"
HJL,7/1/2019,5200,"7,417",59,"43,168"
HJL,7/1/2019,5150,"1,501",74,"9,444"
HJL,7/2/2019,5110,"8,679",31,"51,068"
HJL,7/2/2019,5120,"12,017",100,"60,687"
HJL,7/2/2019,5130,"4,006",78,"27,159"
HJL,7/2/2019,5200,"8,679",62,"50,512"
HJL,7/2/2019,5150,"1,757",76,"11,051"
HJL,7/3/2019,5110,"6,778",31,"39,883"
HJL,7/3/2019,5120,"9,385",98,"47,396"
HJL,7/3/2019,5130,"3,128",76,"21,211"
HJL,7/3/2019,5200,"6,778",62,"39,449"
HJL,7/3/2019,5150,"1,372",76,"8,631"
HJL,7/5/2019,5110,"7,515",31,"44,218"
HJL,7/5/2019,5120,"10,405",100,"52,547"
HJL,7/5/2019,5130,"3,468",78,"23,516"
HJL,7/5/2019,5200,"7,515",62,"43,738"
HJL,7/5/2019,5150,"1,521",78,"9,569"
HJL,7/8/2019,5110,"5,637",30,"33,171"
HJL,7/8/2019,5120,"7,806",94,"39,419"
HJL,7/8/2019,5130,"2,602",74,"17,641"
HJL,7/8/2019,5200,"5,637",59,"32,810"
HJL,7/8/2019,5150,"1,141",74,"7,178"
HJL,7/9/2019,5110,"5,344",31,"31,447"
HJL,7/9/2019,5120,"7,400",100,"37,370"
HJL,7/9/2019,5130,"2,467",78,"16,724"
HJL,7/9/2019,5200,"5,344",62,"31,105"
HJL,7/9/2019,5150,"1,082",76,"6,805"
HJL,7/10/2019,5110,"5,501",31,"32,369"
HJL,7/10/2019,5120,"7,617",98,"38,466"
HJL,7/10/2019,5130,"2,539",76,"17,214"
HJL,7/10/2019,5200,"5,501",62,"32,017"
HJL,7/10/2019,5150,"1,114",76,"7,005"
HJL,7/11/2019,5110,"6,175",32,"36,333"
HJL,7/11/2019,5120,"8,550",101,"43,177"
HJL,7/11/2019,5130,"2,850",79,"19,323"
HJL,7/11/2019,5200,"6,175",63,"35,938"
HJL,7/11/2019,5150,"1,250",78,"7,862"
HJL,7/12/2019,5110,"6,303",31,"37,085"
HJL,7/12/2019,5120,"8,727",100,"44,071"
HJL,7/12/2019,5130,"2,909",78,"19,723"
HJL,7/12/2019,5200,"6,303",62,"36,682"
HJL,7/12/2019,5150,"1,276",78,"8,025"
HJL,7/15/2019,5110,"5,053",30,"29,733"
HJL,7/15/2019,5120,"6,997",94,"35,334"
HJL,7/15/2019,5130,"2,332",74,"15,813"
HJL,7/15/2019,5200,"5,053",59,"29,410"
HJL,7/15/2019,5150,"1,023",74,"6,434"
HJL,7/16/2019,5110,"5,588",31,"32,881"
HJL,7/16/2019,5120,"7,738",100,"39,075"
HJL,7/16/2019,5130,"2,579",78,"17,487"
HJL,7/16/2019,5200,"5,588",62,"32,524"
HJL,7/16/2019,5150,"1,131",76,"7,115"
HJL,7/17/2019,5110,"5,106",31,"30,043"
HJL,7/17/2019,5120,"7,070",98,"35,702"
HJL,7/17/2019,5130,"2,357",76,"15,978"
HJL,7/17/2019,5200,"5,106",62,"29,716"
HJL,7/17/2019,5150,"1,034",76,"6,501"
HJL,7/18/2019,5110,"6,039",32,"35,531"
HJL,7/18/2019,5120,"8,361",101,"42,224"
HJL,7/18/2019,5130,"2,787",79,"18,896"
HJL,7/18/2019,5200,"6,039",63,"35,145"
HJL,7/18/2019,5150,"1,222",78,"7,689"
HJL,7/19/2019,5110,"5,304",31,"31,212"
HJL,7/19/2019,5120,"7,345",100,"37,091"
HJL,7/19/2019,5130,"2,448",78,"16,599"
HJL,7/19/2019,5200,"5,304",62,"30,872"
HJL,7/19/2019,5150,"1,074",78,"6,754"
HJL,7/22/2019,5110,"4,707",30,"27,695"
HJL,7/22/2019,5120,"6,517",94,"32,912"
HJL,7/22/2019,5130,"2,172",74,"14,729"
HJL,7/22/2019,5200,"4,707",59,"27,394"
HJL,7/22/2019,5150,953,74,"5,993"
HJL,7/23/2019,5110,"5,483",31,"32,260"
HJL,7/23/2019,5120,"7,591",100,"38,336"
HJL,7/23/2019,5130,"2,530",78,"17,156"
HJL,7/23/2019,5200,"5,483",62,"31,909"
HJL,7/23/2019,5150,"1,110",76,"6,981"
HJL,7/24/2019,5110,"4,822",31,"28,371"
HJL,7/24/2019,5120,"6,676",98,"33,715"
HJL,7/24/2019,5130,"2,225",76,"15,088"
HJL,7/24/2019,5200,"4,822",62,"28,062"
HJL,7/24/2019,5150,976,76,"6,139"
HJL,7/25/2019,5110,"6,409",32,"37,711"
HJL,7/25/2019,5120,"8,874",101,"44,814"
HJL,7/25/2019,5130,"2,958",79,"20,055"
HJL,7/25/2019,5200,"6,409",63,"37,301"
HJL,7/25/2019,5150,"1,297",78,"8,160"
HJL,7/26/2019,5110,"5,794",31,"34,090"
HJL,7/26/2019,5120,"8,022",100,"40,511"
HJL,7/26/2019,5130,"2,674",78,"18,130"
HJL,7/26/2019,5200,"5,794",62,"33,719"
HJL,7/26/2019,5150,"1,173",78,"7,377"
HJL,7/29/2019,5110,"4,722",30,"27,785"
HJL,7/29/2019,5120,"6,538",94,"33,019"
HJL,7/29/2019,5130,"2,179",74,"14,777"
HJL,7/29/2019,5200,"4,722",59,"27,483"
HJL,7/29/2019,5150,956,74,"6,013"
HJL,7/30/2019,5110,"5,022",31,"29,550"
HJL,7/30/2019,5120,"6,954",100,"35,115"
HJL,7/30/2019,5130,"2,318",78,"15,715"
HJL,7/30/2019,5200,"5,022",62,"29,228"
HJL,7/30/2019,5150,"1,017",76,"6,394"
HJL,7/31/2019,5110,"4,874",31,"28,682"
HJL,7/31/2019,5120,"6,749",98,"34,084"
HJL,7/31/2019,5130,"2,250",76,"15,253"
HJL,7/31/2019,5200,"4,874",62,"28,370"
HJL,7/31/2019,5150,987,76,"6,207"
HJL,8/1/2019,5110,"6,179",32,"36,360"
HJL,8/1/2019,5120,"8,556",102,"43,209"
HJL,8/1/2019,5130,"2,852",79,"19,337"
HJL,8/1/2019,5200,"6,179",65,"35,965"
HJL,8/1/2019,5150,"1,251",79,"7,868"
HJL,8/2/2019,5110,"5,848",32,"34,407"
HJL,8/2/2019,5120,"8,097",103,"40,888"
HJL,8/2/2019,5130,"2,699",80,"18,298"
HJL,8/2/2019,5200,"5,848",65,"34,033"
HJL,8/2/2019,5150,"1,184",80,"7,446"
HJL,8/5/2019,5110,"4,785",30,"28,156"
HJL,8/5/2019,5120,"6,626",94,"33,459"
HJL,8/5/2019,5130,"2,209",74,"14,974"
HJL,8/5/2019,5200,"4,785",59,"27,850"
HJL,8/5/2019,5150,969,74,"6,093"
HJL,8/6/2019,5110,"5,441",32,"32,015"
HJL,8/6/2019,5120,"7,534",105,"38,045"
HJL,8/6/2019,5130,"2,511",81,"17,026"
HJL,8/6/2019,5200,"5,441",66,"31,666"
HJL,8/6/2019,5150,"1,101",80,"6,928"
HJL,8/7/2019,5110,"5,044",32,"29,677"
HJL,8/7/2019,5120,"6,984",105,"35,267"
HJL,8/7/2019,5130,"2,328",81,"15,783"
HJL,8/7/2019,5200,"5,044",66,"29,354"
HJL,8/7/2019,5150,"1,021",81,"6,422"
HJL,8/8/2019,5110,"6,238",32,"36,705"
HJL,8/8/2019,5120,"8,637",102,"43,619"
HJL,8/8/2019,5130,"2,879",79,"19,520"
HJL,8/8/2019,5200,"6,238",65,"36,306"
HJL,8/8/2019,5150,"1,263",79,"7,943"
HJL,8/9/2019,5110,"5,614",32,"33,033"
HJL,8/9/2019,5120,"7,773",103,"39,255"
HJL,8/9/2019,5130,"2,591",80,"17,568"
HJL,8/9/2019,5200,"5,614",65,"32,674"
HJL,8/9/2019,5150,"1,136",80,"7,148"
HJL,8/12/2019,5110,"4,891",30,"28,776"
HJL,8/12/2019,5120,"6,772",94,"34,197"
HJL,8/12/2019,5130,"2,257",74,"15,304"
HJL,8/12/2019,5200,"4,891",59,"28,463"
HJL,8/12/2019,5150,990,74,"6,227"
HJL,8/13/2019,5110,"5,892",32,"34,667"
HJL,8/13/2019,5120,"8,158",105,"41,197"
HJL,8/13/2019,5130,"2,719",81,"18,436"
HJL,8/13/2019,5200,"5,892",66,"34,290"
HJL,8/13/2019,5150,"1,193",80,"7,502"
HJL,8/14/2019,5110,"4,798",32,"28,233"
HJL,8/14/2019,5120,"6,644",105,"33,551"
HJL,8/14/2019,5130,"2,215",81,"15,015"
HJL,8/14/2019,5200,"4,798",66,"27,926"
HJL,8/14/2019,5150,971,81,"6,109"
HJL,8/15/2019,5110,"6,454",32,"37,973"
HJL,8/15/2019,5120,"8,936",102,"45,126"
HJL,8/15/2019,5130,"2,979",79,"20,195"
HJL,8/15/2019,5200,"6,454",65,"37,560"
HJL,8/15/2019,5150,"1,306",79,"8,217"
HJL,8/16/2019,5110,"5,468",32,"32,174"
HJL,8/16/2019,5120,"7,571",103,"38,235"
HJL,8/16/2019,5130,"2,524",80,"17,111"
HJL,8/16/2019,5200,"5,468",65,"31,824"
HJL,8/16/2019,5150,"1,107",80,"6,962"
HJL,8/19/2019,5110,"4,722",30,"27,787"
HJL,8/19/2019,5120,"6,539",94,"33,020"
HJL,8/19/2019,5130,"2,180",74,"14,777"
HJL,8/19/2019,5200,"4,722",59,"27,484"
HJL,8/19/2019,5150,956,74,"6,013"
HJL,8/20/2019,5110,"5,312",32,"31,255"
HJL,8/20/2019,5120,"7,355",105,"37,143"
HJL,8/20/2019,5130,"2,452",81,"16,622"
HJL,8/20/2019,5200,"5,312",66,"30,915"
HJL,8/20/2019,5150,"1,075",80,"6,764"
HJL,8/21/2019,5110,"4,832",32,"28,430"
HJL,8/21/2019,5120,"6,690",105,"33,785"
HJL,8/21/2019,5130,"2,230",81,"15,120"
HJL,8/21/2019,5200,"4,832",66,"28,121"
HJL,8/21/2019,5150,978,81,"6,152"
HJL,8/22/2019,5110,"6,366",32,"37,460"
HJL,8/22/2019,5120,"8,815",102,"44,516"
HJL,8/22/2019,5130,"2,938",79,"19,922"
HJL,8/22/2019,5200,"6,366",65,"37,052"
HJL,8/22/2019,5150,"1,289",79,"8,106"
HJL,8/23/2019,5110,"5,435",32,"31,980"
HJL,8/23/2019,5120,"7,525",103,"38,003"
HJL,8/23/2019,5130,"2,508",80,"17,007"
HJL,8/23/2019,5200,"5,435",65,"31,632"
HJL,8/23/2019,5150,"1,100",80,"6,920"
HJL,8/26/2019,5110,"5,417",30,"31,876"
HJL,8/26/2019,5120,"7,501",94,"37,880"
HJL,8/26/2019,5130,"2,500",74,"16,952"
HJL,8/26/2019,5200,"5,417",59,"31,529"
HJL,8/26/2019,5150,"1,097",74,"6,898"
HJL,8/27/2019,5110,"6,507",32,"38,285"
HJL,8/27/2019,5120,"9,009",105,"45,496"
HJL,8/27/2019,5130,"3,003",81,"20,361"
HJL,8/27/2019,5200,"6,507",66,"37,869"
HJL,8/27/2019,5150,"1,317",80,"8,285"
HJL,8/28/2019,5110,"5,216",32,"30,691"
HJL,8/28/2019,5120,"7,222",105,"36,472"
HJL,8/28/2019,5130,"2,407",81,"16,322"
HJL,8/28/2019,5200,"5,216",66,"30,357"
HJL,8/28/2019,5150,"1,056",81,"6,641"
HJL,8/29/2019,5110,"7,286",32,"42,872"
HJL,8/29/2019,5120,"10,088",102,"50,947"
HJL,8/29/2019,5130,"3,363",79,"22,800"
HJL,8/29/2019,5200,"7,286",65,"42,405"
HJL,8/29/2019,5150,"1,475",79,"9,277"
HJL,8/30/2019,5110,"6,581",32,"38,721"
HJL,8/30/2019,5120,"9,112",103,"46,014"
