CoID,Date,CostCtr,   Ces   ,  Stops  ,  GP Dollars  
HJL,8/30/2019,5130,"3,037",80,"20,592"
HJL,8/30/2019,5200,"6,581",65,"38,299"
HJL,8/30/2019,5150,"1,332",80,"8,379"
HJL,9/3/2019,5110,"6,052",31,"35,607"
HJL,9/3/2019,5120,"8,379",100,"42,314"
HJL,9/3/2019,5130,"2,793",78,"18,937"
HJL,9/3/2019,5200,"6,052",62,"35,220"
HJL,9/3/2019,5150,"1,225",76,"7,705"
HJL,9/4/2019,5110,"5,126",31,"30,161"
HJL,9/4/2019,5120,"7,098",98,"35,843"
HJL,9/4/2019,5130,"2,366",76,"16,040"
HJL,9/4/2019,5200,"5,126",62,"29,833"
HJL,9/4/2019,5150,"1,038",76,"6,527"
HJL,9/5/2019,5110,"5,305",32,"31,216"
HJL,9/5/2019,5120,"7,346",101,"37,096"
HJL,9/5/2019,5130,"2,449",79,"16,602"
HJL,9/5/2019,5200,"5,305",63,"30,877"
HJL,9/5/2019,5150,"1,074",78,"6,755"
HJL,9/6/2019,5110,"5,333",31,"31,382"
HJL,9/6/2019,5120,"7,385",100,"37,293"
HJL,9/6/2019,5130,"2,462",78,"16,690"
HJL,9/6/2019,5200,"5,333",62,"31,041"
HJL,9/6/2019,5150,"1,080",78,"6,791"
HJL,9/9/2019,5110,"4,209",30,"24,768"
HJL,9/9/2019,5120,"5,828",94,"29,433"
HJL,9/9/2019,5130,"1,943",74,"13,172"
HJL,9/9/2019,5200,"4,209",59,"24,499"
HJL,9/9/2019,5150,852,74,"5,360"
HJL,9/10/2019,5110,"4,706",31,"27,686"
HJL,9/10/2019,5120,"6,516",100,"32,906"
HJL,9/10/2019,5130,"2,172",78,"14,726"
HJL,9/10/2019,5200,"4,706",62,"27,389"
HJL,9/10/2019,5150,953,76,"5,992"
HJL,9/11/2019,5110,"4,791",31,"28,193"
HJL,9/11/2019,5120,"6,634",98,"33,503"
HJL,9/11/2019,5130,"2,211",76,"14,994"
HJL,9/11/2019,5200,"4,791",62,"27,886"
HJL,9/11/2019,5150,970,76,"6,101"
HJL,9/12/2019,5110,"5,216",32,"30,690"
HJL,9/12/2019,5120,"7,222",101,"36,471"
HJL,9/12/2019,5130,"2,407",79,"16,322"
HJL,9/12/2019,5200,"5,216",63,"30,357"
HJL,9/12/2019,5150,"1,056",78,"6,641"
HJL,9/13/2019,5110,"4,188",31,"24,643"
HJL,9/13/2019,5120,"5,799",100,"29,285"
HJL,9/13/2019,5130,"1,933",78,"13,106"
HJL,9/13/2019,5200,"4,188",62,"24,375"
HJL,9/13/2019,5150,848,78,"5,333"
HJL,9/16/2019,5110,"4,100",30,"24,124"
HJL,9/16/2019,5120,"5,677",94,"28,669"
HJL,9/16/2019,5130,"1,892",74,"12,830"
HJL,9/16/2019,5200,"4,100",59,"23,862"
HJL,9/16/2019,5150,830,74,"5,220"
HJL,9/17/2019,5110,"5,569",31,"32,770"
HJL,9/17/2019,5120,"7,711",100,"38,943"
HJL,9/17/2019,5130,"2,570",78,"17,428"
HJL,9/17/2019,5200,"5,569",62,"32,414"
HJL,9/17/2019,5150,"1,127",76,"7,091"
HJL,9/18/2019,5110,"5,034",31,"29,620"
HJL,9/18/2019,5120,"6,970",98,"35,199"
HJL,9/18/2019,5130,"2,323",76,"15,752"
HJL,9/18/2019,5200,"5,034",62,"29,298"
HJL,9/18/2019,5150,"1,019",76,"6,410"
HJL,9/19/2019,5110,"5,457",32,"32,112"
HJL,9/19/2019,5120,"7,556",101,"38,160"
HJL,9/19/2019,5130,"2,519",79,"17,078"
HJL,9/19/2019,5200,"5,457",63,"31,762"
HJL,9/19/2019,5150,"1,105",78,"6,949"
HJL,9/20/2019,5110,"4,897",31,"28,816"
HJL,9/20/2019,5120,"6,781",100,"34,244"
HJL,9/20/2019,5130,"2,260",78,"15,325"
HJL,9/20/2019,5200,"4,897",62,"28,503"
HJL,9/20/2019,5150,991,78,"6,236"
HJL,9/23/2019,5110,"4,456",30,"26,221"
HJL,9/23/2019,5120,"6,170",94,"31,160"
HJL,9/23/2019,5130,"2,057",74,"13,945"
HJL,9/23/2019,5200,"4,456",59,"25,935"
HJL,9/23/2019,5150,902,74,"5,674"
HJL,9/24/2019,5110,"5,103",31,"30,024"
HJL,9/24/2019,5120,"7,065",100,"35,679"
HJL,9/24/2019,5130,"2,355",78,"15,967"
HJL,9/24/2019,5200,"5,103",62,"29,697"
HJL,9/24/2019,5150,"1,033",76,"6,497"
HJL,9/25/2019,5110,"4,363",31,"25,674"
HJL,9/25/2019,5120,"6,042",98,"30,510"
HJL,9/25/2019,5130,"2,014",76,"13,654"
HJL,9/25/2019,5200,"4,363",62,"25,395"
HJL,9/25/2019,5150,883,76,"5,556"
HJL,9/26/2019,5110,"5,291",32,"31,130"
HJL,9/26/2019,5120,"7,326",101,"36,994"
HJL,9/26/2019,5130,"2,442",79,"16,556"
HJL,9/26/2019,5200,"5,291",63,"30,792"
HJL,9/26/2019,5150,"1,071",78,"6,736"
HJL,9/27/2019,5110,"4,553",31,"26,793"
HJL,9/27/2019,5120,"6,305",100,"31,839"
HJL,9/27/2019,5130,"2,102",78,"14,249"
HJL,9/27/2019,5200,"4,553",62,"26,501"
HJL,9/27/2019,5150,922,78,"5,798"
HJL,9/30/2019,5110,"4,657",30,"27,404"
HJL,9/30/2019,5120,"6,449",94,"32,566"
HJL,9/30/2019,5130,"2,150",74,"14,574"
HJL,9/30/2019,5200,"4,657",59,"27,106"
HJL,9/30/2019,5150,943,74,"5,930"
HJL,10/1/2019,5110,"5,145",31,"30,274"
HJL,10/1/2019,5120,"7,124",100,"35,976"
HJL,10/1/2019,5130,"2,375",78,"16,100"
HJL,10/1/2019,5200,"5,145",62,"29,944"
HJL,10/1/2019,5150,"1,042",76,"6,551"
HJL,10/2/2019,5110,"4,447",31,"26,168"
HJL,10/2/2019,5120,"6,158",98,"31,096"
HJL,10/2/2019,5130,"2,053",76,"13,916"
HJL,10/2/2019,5200,"4,447",62,"25,883"
HJL,10/2/2019,5150,900,76,"5,663"
HJL,10/3/2019,5110,"5,576",32,"32,811"
HJL,10/3/2019,5120,"7,721",101,"38,991"
HJL,10/3/2019,5130,"2,574",79,"17,449"
HJL,10/3/2019,5200,"5,576",63,"32,454"
HJL,10/3/2019,5150,"1,129",78,"7,100"
HJL,10/4/2019,5110,"4,806",31,"28,281"
HJL,10/4/2019,5120,"6,655",100,"33,608"
HJL,10/4/2019,5130,"2,218",78,"15,040"
HJL,10/4/2019,5200,"4,806",62,"27,973"
HJL,10/4/2019,5150,973,78,"6,120"
HJL,10/7/2019,5110,"4,553",30,"26,788"
HJL,10/7/2019,5120,"6,304",94,"31,834"
HJL,10/7/2019,5130,"2,101",74,"14,246"
HJL,10/7/2019,5200,"4,553",59,"26,497"
HJL,10/7/2019,5150,922,74,"5,797"
HJL,10/8/2019,5110,"5,208",31,"30,645"
HJL,10/8/2019,5120,"7,211",100,"36,418"
HJL,10/8/2019,5130,"2,404",78,"16,298"
HJL,10/8/2019,5200,"5,208",62,"30,312"
HJL,10/8/2019,5150,"1,054",76,"6,632"
HJL,10/9/2019,5110,"4,780",31,"28,128"
HJL,10/9/2019,5120,"6,619",98,"33,426"
HJL,10/9/2019,5130,"2,206",76,"14,959"
HJL,10/9/2019,5200,"4,780",62,"27,822"
HJL,10/9/2019,5150,968,76,"6,087"
HJL,10/10/2019,5110,"6,363",32,"37,441"
HJL,10/10/2019,5120,"8,811",101,"44,494"
HJL,10/10/2019,5130,"2,937",79,"19,912"
HJL,10/10/2019,5200,"6,363",63,"37,034"
HJL,10/10/2019,5150,"1,288",78,"8,102"
HJL,10/11/2019,5110,"5,321",31,"31,307"
HJL,10/11/2019,5120,"7,367",100,"37,203"
HJL,10/11/2019,5130,"2,456",78,"16,649"
HJL,10/11/2019,5200,"5,321",62,"30,966"
HJL,10/11/2019,5150,"1,077",78,"6,775"
HJL,10/14/2019,5110,"4,428",30,"26,053"
HJL,10/14/2019,5120,"6,131",94,"30,960"
HJL,10/14/2019,5130,"2,044",74,"13,855"
HJL,10/14/2019,5200,"4,428",59,"25,770"
HJL,10/14/2019,5150,896,74,"5,638"
HJL,10/15/2019,5110,"4,828",31,"28,409"
HJL,10/15/2019,5120,"6,685",100,"33,760"
HJL,10/15/2019,5130,"2,228",78,"15,108"
HJL,10/15/2019,5200,"4,828",62,"28,100"
HJL,10/15/2019,5150,977,76,"6,148"
HJL,10/16/2019,5110,"4,496",31,"26,455"
HJL,10/16/2019,5120,"6,225",98,"31,438"
HJL,10/16/2019,5130,"2,075",76,"14,069"
HJL,10/16/2019,5200,"4,496",62,"26,168"
HJL,10/16/2019,5150,910,76,"5,725"
HJL,10/17/2019,5110,"5,771",32,"33,956"
HJL,10/17/2019,5120,"7,990",101,"40,352"
HJL,10/17/2019,5130,"2,663",79,"18,058"
HJL,10/17/2019,5200,"5,771",63,"33,587"
HJL,10/17/2019,5150,"1,168",78,"7,348"
HJL,10/18/2019,5110,"4,940",31,"29,068"
HJL,10/18/2019,5120,"6,840",100,"34,544"
HJL,10/18/2019,5130,"2,280",78,"15,459"
HJL,10/18/2019,5200,"4,940",62,"28,752"
HJL,10/18/2019,5150,"1,000",78,"6,290"
HJL,10/21/2019,5110,"4,495",30,"26,450"
HJL,10/21/2019,5120,"6,224",94,"31,432"
HJL,10/21/2019,5130,"2,075",74,"14,067"
HJL,10/21/2019,5200,"4,495",59,"26,162"
HJL,10/21/2019,5150,910,74,"5,724"
HJL,10/22/2019,5110,"5,421",31,"31,897"
HJL,10/22/2019,5120,"7,506",100,"37,905"
HJL,10/22/2019,5130,"2,502",78,"16,963"
HJL,10/22/2019,5200,"5,421",62,"31,550"
HJL,10/22/2019,5150,"1,097",76,"6,902"
HJL,10/23/2019,5110,"4,526",31,"26,630"
HJL,10/23/2019,5120,"6,267",98,"31,646"
HJL,10/23/2019,5130,"2,089",76,"14,162"
HJL,10/23/2019,5200,"4,526",62,"26,340"
HJL,10/23/2019,5150,916,76,"5,763"
HJL,10/24/2019,5110,"5,297",32,"31,168"
HJL,10/24/2019,5120,"7,334",101,"37,039"
HJL,10/24/2019,5130,"2,445",79,"16,576"
HJL,10/24/2019,5200,"5,297",63,"30,829"
HJL,10/24/2019,5150,"1,072",78,"6,745"
HJL,10/25/2019,5110,"4,620",31,"27,183"
HJL,10/25/2019,5120,"6,397",100,"32,303"
HJL,10/25/2019,5130,"2,132",78,"14,457"
HJL,10/25/2019,5200,"4,620",62,"26,887"
HJL,10/25/2019,5150,935,78,"5,882"
HJL,10/28/2019,5110,"4,334",30,"25,501"
HJL,10/28/2019,5120,"6,001",94,"30,304"
HJL,10/28/2019,5130,"2,000",74,"13,562"
HJL,10/28/2019,5200,"4,334",59,"25,224"
HJL,10/28/2019,5150,877,74,"5,518"
HJL,10/29/2019,5110,"4,640",31,"27,301"
HJL,10/29/2019,5120,"6,424",100,"32,444"
HJL,10/29/2019,5130,"2,141",78,"14,519"
HJL,10/29/2019,5200,"4,640",62,"27,004"
HJL,10/29/2019,5150,939,76,"5,908"
HJL,10/30/2019,5110,"4,318",31,"25,405"
HJL,10/30/2019,5120,"5,978",98,"30,190"
HJL,10/30/2019,5130,"1,993",76,"13,511"
HJL,10/30/2019,5200,"4,318",62,"25,129"
HJL,10/30/2019,5150,874,76,"5,498"
HJL,10/31/2019,5110,"5,255",32,"30,920"
HJL,10/31/2019,5120,"7,276",101,"36,744"
HJL,10/31/2019,5130,"2,425",79,"16,444"
HJL,10/31/2019,5200,"5,255",63,"30,584"
HJL,10/31/2019,5150,"1,064",78,"6,691"
HJL,11/1/2019,5110,"4,557",31,"26,812"
HJL,11/1/2019,5120,"6,309",100,"31,862"
HJL,11/1/2019,5130,"2,103",78,"14,259"
HJL,11/1/2019,5200,"4,557",62,"26,520"
HJL,11/1/2019,5150,922,78,"5,802"
HJL,11/4/2019,5110,"4,251",30,"25,011"
HJL,11/4/2019,5120,"5,886",94,"29,722"
HJL,11/4/2019,5130,"1,962",74,"13,301"
HJL,11/4/2019,5200,"4,251",59,"24,739"
HJL,11/4/2019,5150,860,74,"5,412"
HJL,11/5/2019,5110,"4,714",31,"27,736"
HJL,11/5/2019,5120,"6,527",100,"32,961"
HJL,11/5/2019,5130,"2,176",78,"14,751"
HJL,11/5/2019,5200,"4,714",62,"27,435"
HJL,11/5/2019,5150,954,76,"6,002"
HJL,11/6/2019,5110,"4,427",31,"26,049"
HJL,11/6/2019,5120,"6,130",98,"30,955"
HJL,11/6/2019,5130,"2,043",76,"13,853"
HJL,11/6/2019,5200,"4,427",62,"25,766"
HJL,11/6/2019,5150,896,76,"5,637"
HJL,11/7/2019,5110,"5,490",32,"32,305"
HJL,11/7/2019,5120,"7,602",101,"38,390"
HJL,11/7/2019,5130,"2,534",79,"17,180"
HJL,11/7/2019,5200,"5,490",63,"31,953"
HJL,11/7/2019,5150,"1,111",78,"6,991"
HJL,11/8/2019,5110,"4,572",31,"26,901"
HJL,11/8/2019,5120,"6,330",100,"31,968"
HJL,11/8/2019,5130,"2,110",78,"14,306"
HJL,11/8/2019,5200,"4,572",62,"26,608"
HJL,11/8/2019,5150,925,78,"5,821"
HJL,11/11/2019,5110,"3,993",30,"23,492"
HJL,11/11/2019,5120,"5,528",94,"27,917"
HJL,11/11/2019,5130,"1,843",74,"12,494"
HJL,11/11/2019,5200,"3,993",59,"23,237"
HJL,11/11/2019,5150,808,74,"5,084"
HJL,11/12/2019,5110,"5,031",31,"29,605"
HJL,11/12/2019,5120,"6,967",100,"35,181"
HJL,11/12/2019,5130,"2,322",78,"15,744"
HJL,11/12/2019,5200,"5,031",62,"29,283"
HJL,11/12/2019,5150,"1,019",76,"6,406"
HJL,11/13/2019,5110,"4,435",31,"26,095"
HJL,11/13/2019,5120,"6,141",98,"31,010"
HJL,11/13/2019,5130,"2,047",76,"13,878"
HJL,11/13/2019,5200,"4,435",62,"25,811"
HJL,11/13/2019,5150,898,76,"5,647"
HJL,11/14/2019,5110,"5,464",32,"32,149"
HJL,11/14/2019,5120,"7,565",101,"38,204"
HJL,11/14/2019,5130,"2,522",79,"17,097"
HJL,11/14/2019,5200,"5,464",63,"31,799"
HJL,11/14/2019,5150,"1,106",78,"6,957"
HJL,11/15/2019,5110,"4,685",31,"27,567"
HJL,11/15/2019,5120,"6,487",100,"32,759"
HJL,11/15/2019,5130,"2,162",78,"14,660"
HJL,11/15/2019,5200,"4,685",62,"27,267"
HJL,11/15/2019,5150,948,78,"5,965"
HJL,11/18/2019,5110,"4,108",30,"24,174"
HJL,11/18/2019,5120,"5,689",94,"28,727"
HJL,11/18/2019,5130,"1,896",74,"12,856"
HJL,11/18/2019,5200,"4,108",59,"23,911"
HJL,11/18/2019,5150,832,74,"5,231"
HJL,11/19/2019,5110,"5,027",31,"29,581"
HJL,11/19/2019,5120,"6,961",100,"35,152"
HJL,11/19/2019,5130,"2,320",78,"15,732"
HJL,11/19/2019,5200,"5,027",62,"29,259"
HJL,11/19/2019,5150,"1,018",76,"6,401"
HJL,11/20/2019,5110,"4,660",31,"27,419"
HJL,11/20/2019,5120,"6,452",98,"32,584"
HJL,11/20/2019,5130,"2,151",76,"14,582"
HJL,11/20/2019,5200,"4,660",62,"27,121"
HJL,11/20/2019,5150,943,76,"5,933"
HJL,11/21/2019,5110,"6,733",32,"39,615"
HJL,11/21/2019,5120,"9,322",101,"47,077"
HJL,11/21/2019,5130,"3,107",79,"21,068"
HJL,11/21/2019,5200,"6,733",63,"39,184"
HJL,11/21/2019,5150,"1,363",78,"8,573"
HJL,11/22/2019,5110,"5,645",31,"33,215"
HJL,11/22/2019,5120,"7,816",100,"39,471"
HJL,11/22/2019,5130,"2,605",78,"17,664"
HJL,11/22/2019,5200,"5,645",62,"32,854"
HJL,11/22/2019,5150,"1,143",78,"7,188"
HJL,11/25/2019,5110,"6,407",30,"37,700"
HJL,11/25/2019,5120,"8,872",94,"44,802"
HJL,11/25/2019,5130,"2,957",74,"20,050"
HJL,11/25/2019,5200,"6,407",59,"37,290"
HJL,11/25/2019,5150,"1,297",74,"8,158"
HJL,11/26/2019,5110,"6,787",31,"39,937"
HJL,11/26/2019,5120,"9,398",100,"47,459"
HJL,11/26/2019,5130,"3,133",78,"21,239"
HJL,11/26/2019,5200,"6,787",62,"39,502"
HJL,11/26/2019,5150,"1,374",76,"8,642"
HJL,11/27/2019,5110,"6,936",31,"40,813"
HJL,11/27/2019,5120,"9,604",98,"48,500"
HJL,11/27/2019,5130,"3,201",76,"21,705"
HJL,11/27/2019,5200,"6,936",62,"40,369"
HJL,11/27/2019,5150,"1,404",76,"8,832"
HJL,12/2/2019,5110,"3,531",30,"20,775"
HJL,12/2/2019,5120,"4,889",94,"24,688"
HJL,12/2/2019,5130,"1,630",74,"11,048"
HJL,12/2/2019,5200,"3,531",59,"20,549"
HJL,12/2/2019,5150,715,74,"4,496"
HJL,12/3/2019,5110,"4,238",31,"24,935"
HJL,12/3/2019,5120,"5,868",100,"29,632"
HJL,12/3/2019,5130,"1,956",78,"13,261"
HJL,12/3/2019,5200,"4,238",62,"24,664"
HJL,12/3/2019,5150,858,76,"5,396"
HJL,12/4/2019,5110,"4,053",31,"23,848"
HJL,12/4/2019,5120,"5,612",98,"28,340"
HJL,12/4/2019,5130,"1,871",76,"12,683"
HJL,12/4/2019,5200,"4,053",62,"23,589"
HJL,12/4/2019,5150,820,76,"5,161"
HJL,12/5/2019,5110,"4,800",32,"28,244"
HJL,12/5/2019,5120,"6,646",101,"33,565"
HJL,12/5/2019,5130,"2,215",79,"15,021"
HJL,12/5/2019,5200,"4,800",63,"27,937"
HJL,12/5/2019,5150,972,78,"6,112"
HJL,12/6/2019,5110,"4,079",31,"23,999"
HJL,12/6/2019,5120,"5,647",100,"28,520"
HJL,12/6/2019,5130,"1,882",78,"12,763"
HJL,12/6/2019,5200,"4,079",62,"23,738"
HJL,12/9/2019,5150,826,78,"5,193"
HJL,12/9/2019,5110,"3,486",30,"20,511"
HJL,12/9/2019,5120,"4,827",94,"24,375"
HJL,12/9/2019,5130,"1,609",74,"10,908"
HJL,12/9/2019,5200,"3,486",59,"20,288"
HJL,12/9/2019,5150,706,74,"4,439"
HJL,12/10/2019,5110,"4,269",31,"25,118"
HJL,12/10/2019,5120,"5,911",100,"29,849"
HJL,12/10/2019,5130,"1,970",78,"13,358"
HJL,12/10/2019,5200,"4,269",62,"24,845"
HJL,12/10/2019,5150,864,76,"5,435"
HJL,12/11/2019,5110,"3,847",31,"22,637"
HJL,12/11/2019,5120,"5,327",98,"26,901"
HJL,12/11/2019,5130,"1,776",76,"12,039"
HJL,12/11/2019,5200,"3,847",62,"22,391"
HJL,12/11/2019,5150,779,76,"4,899"
HJL,12/12/2019,5110,"4,712",32,"27,724"
HJL,12/12/2019,5120,"6,524",101,"32,946"
HJL,12/12/2019,5130,"2,175",79,"14,744"
HJL,12/12/2019,5200,"4,712",63,"27,422"
HJL,12/12/2019,5150,954,78,"5,999"
HJL,12/13/2019,5110,"4,090",31,"24,065"
HJL,12/13/2019,5120,"5,663",100,"28,598"
HJL,12/13/2019,5130,"1,888",78,"12,798"
HJL,12/13/2019,5200,"4,090",62,"23,803"
HJL,12/13/2019,5150,828,78,"5,208"
HJL,12/16/2019,5110,"4,137",30,"24,345"
HJL,12/16/2019,5120,"5,729",94,"28,931"
HJL,12/16/2019,5130,"1,910",74,"12,947"
HJL,12/16/2019,5200,"4,137",59,"24,080"
HJL,12/16/2019,5150,838,74,"5,268"
HJL,12/17/2019,5110,"5,075",31,"29,863"
HJL,12/17/2019,5120,"7,027",100,"35,488"
HJL,12/17/2019,5130,"2,342",78,"15,882"
HJL,12/17/2019,5200,"5,075",62,"29,539"
HJL,12/17/2019,5150,"1,027",76,"6,462"
HJL,12/18/2019,5110,"4,606",31,"27,101"
HJL,12/18/2019,5120,"6,377",98,"32,205"
HJL,12/18/2019,5130,"2,126",76,"14,413"
HJL,12/18/2019,5200,"4,606",62,"26,806"
HJL,12/18/2019,5150,932,76,"5,864"
HJL,12/19/2019,5110,"6,039",32,"35,536"
HJL,12/19/2019,5120,"8,362",101,"42,229"
HJL,12/19/2019,5130,"2,787",79,"18,899"
HJL,12/19/2019,5200,"6,039",63,"35,149"
HJL,12/19/2019,5150,"1,223",78,"7,690"
HJL,12/20/2019,5110,"5,770",31,"33,949"
HJL,12/20/2019,5120,"7,989",100,"40,343"
HJL,12/20/2019,5130,"2,663",78,"18,055"
HJL,12/20/2019,5200,"5,770",62,"33,579"
HJL,12/20/2019,5150,"1,168",78,"7,346"
HJL,12/23/2019,5110,"5,126",30,"30,162"
HJL,12/23/2019,5120,"7,098",94,"35,844"
HJL,12/23/2019,5130,"2,366",74,"16,041"
HJL,12/23/2019,5200,"5,126",59,"29,834"
HJL,12/23/2019,5150,"1,038",74,"6,527"
HJL,12/24/2019,5110,"5,583",31,"32,850"
HJL,12/24/2019,5120,"7,730",100,"39,038"
HJL,12/24/2019,5130,"2,577",78,"17,470"
HJL,12/24/2019,5200,"5,583",62,"32,493"
HJL,12/24/2019,5150,"1,130",76,"7,109"
HJL,12/26/2019,5110,"6,827",32,"40,172"
HJL,12/26/2019,5120,"9,453",101,"47,739"
HJL,12/26/2019,5130,"3,151",79,"21,364"
HJL,12/26/2019,5200,"6,827",63,"39,735"
HJL,12/26/2019,5150,"1,382",78,"8,693"
HJL,12/27/2019,5110,"6,722",31,"39,552"
HJL,12/27/2019,5120,"9,307",100,"47,002"
HJL,12/27/2019,5130,"3,102",78,"21,035"
HJL,12/27/2019,5200,"6,722",62,"39,122"
HJL,12/27/2019,5150,"1,361",78,"8,559"
HJL,12/30/2019,5110,"4,890",30,"28,775"
HJL,12/30/2019,5120,"6,771",94,"34,195"
HJL,12/30/2019,5130,"2,257",74,"15,303"
HJL,12/30/2019,5200,"4,890",59,"28,462"
HJL,12/30/2019,5150,990,74,"6,227"
HJL,12/31/2019,5110,"5,075",31,"29,862"
HJL,12/31/2019,5120,"7,027",100,"35,488"
HJL,12/31/2019,5130,"2,342",78,"15,882"
HJL,12/31/2019,5200,"5,075",62,"29,539"
HJL,12/31/2019,5150,"1,027",76,"6,462"
